Index,Step,Loop1,Loop2,Action,Model,Step Time(ms),Total Time(ms),Voltage(mV),Current(mA),Power(W),Temperature(C),mAh,Wh,DCIR,Ch Status,Ext.Dev.Status,HPPC
185,20,L0,L0,DISCHARGE,CC,193100,2020800,3109.343,1348.997,4.194494378971,23.5,72.369,0.226688,,@RUN
186,20,L0,L0,DISCHARGE,CC,193200,2020900,3109.343,1349.304,4.195448947272,23.5,72.406,0.226804,,@RUN
187,20,L0,L0,DISCHARGE,CC,193300,2021000,3109.343,1348.997,4.194494378971,23.5,72.444,0.226921,,@RUN
188,20,L0,L0,DISCHARGE,CC,193400,2021100,3109.343,1348.997,4.194494378971,23.5,72.481,0.227035,,@RUN
189,20,L0,L0,DISCHARGE,CC,193500,2021200,3109.343,1349.304,4.195448947272,23.5,72.518,0.227151,,@RUN
190,20,L0,L0,DISCHARGE,CC,193600,2021300,3109.343,1348.997,4.194494378971,23.5,72.556,0.227270,,@RUN
191,20,L0,L0,DISCHARGE,CC,193700,2021400,3109.343,1349.304,4.195448947272,23.4,72.594,0.227387,,@RUN
192,20,L0,L0,DISCHARGE,CC,193800,2021500,3109.343,1349.304,4.195448947272,23.5,72.630,0.227501,,@RUN
193,20,L0,L0,DISCHARGE,CC,193900,2021600,3109.343,1348.997,4.194494378971,23.5,72.668,0.227618,,@RUN
194,20,L0,L0,DISCHARGE,CC,194000,2021700,3109.343,1348.997,4.194494378971,23.5,72.706,0.227734,,@RUN
195,20,L0,L0,DISCHARGE,CC,194100,2021800,3109.343,1349.304,4.195448947272,23.5,72.742,0.227849,,@RUN
196,20,L0,L0,DISCHARGE,CC,194200,2021900,3109.343,1349.304,4.195448947272,23.5,72.780,0.227965,,@RUN
197,20,L0,L0,DISCHARGE,CC,194300,2022000,3109.343,1349.304,4.195448947272,23.5,72.818,0.228083,,@RUN
198,20,L0,L0,DISCHARGE,CC,194400,2022100,3108.839,1348.997,4.193814484483,23.4,72.854,0.228197,,@RUN
199,20,L0,L0,DISCHARGE,CC,194500,2022200,3109.343,1349.304,4.195448947272,23.5,72.894,0.228320,,@RUN
200,20,L0,L0,DISCHARGE,CC,194600,2022300,3108.839,1348.997,4.193814484483,23.5,72.930,0.228431,,@RUN
201,20,L0,L0,DISCHARGE,CC,194700,2022400,3108.839,1348.997,4.193814484483,23.4,72.968,0.228551,,@RUN
202,20,L0,L0,DISCHARGE,CC,194800,2022500,3109.343,1349.304,4.195448947272,23.4,73.006,0.228669,,@RUN
203,20,L0,L0,DISCHARGE,CC,194900,2022600,3109.343,1348.997,4.194494378971,23.5,73.044,0.228786,,@RUN
204,20,L0,L0,DISCHARGE,CC,195000,2022700,3109.343,1348.997,4.194494378971,23.5,73.081,0.228902,,@RUN
205,20,L0,L0,DISCHARGE,CC,195100,2022800,3109.343,1348.997,4.194494378971,23.4,73.117,0.229015,,@RUN
206,20,L0,L0,DISCHARGE,CC,195200,2022900,3108.839,1348.997,4.193814484483,23.5,73.155,0.229132,,@RUN
